_id,ags2,bundesland,datum,bl_inz,bl_inz_rate,bl_inz_fix,bl_inz_rate_fix
12258,15,Sachsen-Anhalt,2021-10-31,3027,138.8,2654,121.7
12259,15,Sachsen-Anhalt,2021-11-01,3137,143.9,3036,139.2
12260,15,Sachsen-Anhalt,2021-11-02,3661,167.9,3206,147.0
12261,15,Sachsen-Anhalt,2021-11-03,3906,179.1,3531,161.9
12262,15,Sachsen-Anhalt,2021-11-04,4212,193.2,3861,177.1
12263,15,Sachsen-Anhalt,2021-11-05,4368,200.3,4095,187.8
12264,15,Sachsen-Anhalt,2021-11-06,4483,205.6,4017,184.2
12265,15,Sachsen-Anhalt,2021-11-07,4649,213.2,4102,188.1
12266,15,Sachsen-Anhalt,2021-11-08,4960,227.5,4661,213.7
12267,15,Sachsen-Anhalt,2021-11-09,5275,241.9,4396,201.6
12268,15,Sachsen-Anhalt,2021-11-10,5757,264.0,5069,232.5
12269,15,Sachsen-Anhalt,2021-11-11,6442,295.4,5873,269.3
12270,15,Sachsen-Anhalt,2021-11-12,7065,324.0,6492,297.7
12271,15,Sachsen-Anhalt,2021-11-13,7603,348.7,6572,301.4
12272,15,Sachsen-Anhalt,2021-11-14,7665,351.5,6648,304.9
12273,15,Sachsen-Anhalt,2021-11-15,7991,366.4,7686,352.5
12274,15,Sachsen-Anhalt,2021-11-16,8597,394.2,7563,346.8
12275,15,Sachsen-Anhalt,2021-11-17,9843,451.4,8786,402.9
12276,15,Sachsen-Anhalt,2021-11-18,10621,487.0,9656,442.8
12277,15,Sachsen-Anhalt,2021-11-19,11606,532.2,10225,468.9
12278,15,Sachsen-Anhalt,2021-11-20,12224,560.6,10904,500.0
12279,15,Sachsen-Anhalt,2021-11-21,13054,598.6,11596,531.8
12280,15,Sachsen-Anhalt,2021-11-22,14140,648.4,12903,591.7
12281,15,Sachsen-Anhalt,2021-11-23,15712,720.5,13443,616.5
12282,15,Sachsen-Anhalt,2021-11-24,16176,741.8,13809,633.2
12283,15,Sachsen-Anhalt,2021-11-25,17051,781.9,14978,686.8
12284,15,Sachsen-Anhalt,2021-11-26,17746,813.8,15634,716.9
12285,15,Sachsen-Anhalt,2021-11-27,18090,829.6,15695,719.7
12286,15,Sachsen-Anhalt,2021-11-28,17923,821.9,15227,698.3
12287,15,Sachsen-Anhalt,2021-11-29,17941,822.7,15639,717.2
12288,15,Sachsen-Anhalt,2021-11-30,17991,825.0,15100,692.4
12289,15,Sachsen-Anhalt,2021-12-01,18666,856.0,15787,723.9
12290,15,Sachsen-Anhalt,2021-12-02,19271,883.7,16513,757.2
12291,15,Sachsen-Anhalt,2021-12-03,20175,925.2,18159,832.7
12292,15,Sachsen-Anhalt,2021-12-04,20626,945.9,18346,841.3
12293,15,Sachsen-Anhalt,2021-12-05,21120,968.5,18775,861.0
12294,15,Sachsen-Anhalt,2021-12-06,21148,969.8,19793,907.7
12295,15,Sachsen-Anhalt,2021-12-07,21823,1000.7,19408,890.0
12296,15,Sachsen-Anhalt,2021-12-08,21692,994.7,19700,903.4
12297,15,Sachsen-Anhalt,2021-12-09,21578,989.5,19280,884.1
12298,15,Sachsen-Anhalt,2021-12-10,20492,939.7,19385,888.9
12299,15,Sachsen-Anhalt,2021-12-11,19670,902.0,18363,842.1
12300,15,Sachsen-Anhalt,2021-12-12,18957,869.3,17628,808.4
12301,15,Sachsen-Anhalt,2021-12-13,18669,856.1,17809,816.7
12302,15,Sachsen-Anhalt,2021-12-14,17596,806.9,15324,702.7
12303,15,Sachsen-Anhalt,2021-12-15,17512,803.1,15686,719.3
12304,15,Sachsen-Anhalt,2021-12-16,16503,756.8,15261,699.8
12305,15,Sachsen-Anhalt,2021-12-17,16071,737.0,14897,683.1
12306,15,Sachsen-Anhalt,2021-12-18,15680,719.0,14737,675.8
12307,15,Sachsen-Anhalt,2021-12-19,15395,706.0,14387,659.7
12308,15,Sachsen-Anhalt,2021-12-20,14805,678.9,14185,650.5
12309,15,Sachsen-Anhalt,2021-12-21,14259,653.9,13212,605.9
12310,15,Sachsen-Anhalt,2021-12-22,12770,585.6,12129,556.2
12311,15,Sachsen-Anhalt,2021-12-23,11621,532.9,10988,503.9
12312,15,Sachsen-Anhalt,2021-12-24,9970,457.2,9732,446.3
12313,15,Sachsen-Anhalt,2021-12-25,9215,422.6,9002,412.8
12314,15,Sachsen-Anhalt,2021-12-26,9077,416.2,8803,403.7
12315,15,Sachsen-Anhalt,2021-12-27,8546,391.9,8216,376.8
12316,15,Sachsen-Anhalt,2021-12-28,7526,345.1,6969,319.6
12317,15,Sachsen-Anhalt,2021-12-29,6998,320.9,6421,294.4
12318,15,Sachsen-Anhalt,2021-12-30,6774,310.6,6251,286.7
12319,15,Sachsen-Anhalt,2021-12-31,6717,308.0,6412,294.0
12320,15,Sachsen-Anhalt,2022-01-01,6545,300.1,6265,287.3
12321,15,Sachsen-Anhalt,2022-01-02,6495,297.8,6317,289.7
12322,15,Sachsen-Anhalt,2022-01-03,6585,302.0,6248,286.5
12323,15,Sachsen-Anhalt,2022-01-04,6588,302.1,5889,270.1
12324,15,Sachsen-Anhalt,2022-01-05,6615,303.3,6092,279.4
12325,15,Sachsen-Anhalt,2022-01-06,6061,277.9,5580,255.9
12326,15,Sachsen-Anhalt,2022-01-07,5983,274.4,5692,261.0
12327,15,Sachsen-Anhalt,2022-01-08,6155,282.3,5673,260.1
12328,15,Sachsen-Anhalt,2022-01-09,6175,283.2,5890,270.1
12329,15,Sachsen-Anhalt,2022-01-10,6189,283.8,5980,274.2
12330,15,Sachsen-Anhalt,2022-01-11,5933,272.1,5548,254.4
12331,15,Sachsen-Anhalt,2022-01-12,5491,251.8,5241,240.3
12332,15,Sachsen-Anhalt,2022-01-13,5762,264.2,5531,253.6
12333,15,Sachsen-Anhalt,2022-01-14,6043,277.1,5834,267.5
12334,15,Sachsen-Anhalt,2022-01-15,6185,283.6,5993,274.8
12335,15,Sachsen-Anhalt,2022-01-16,6205,284.5,6114,280.4
12336,15,Sachsen-Anhalt,2022-01-17,6145,281.8,5857,268.6
12337,15,Sachsen-Anhalt,2022-01-18,6880,315.5,6000,275.1
12338,15,Sachsen-Anhalt,2022-01-19,7633,350.0,7035,322.6
12339,15,Sachsen-Anhalt,2022-01-20,8567,392.9,7977,365.8
12340,15,Sachsen-Anhalt,2022-01-21,9458,433.7,8934,409.7
12341,15,Sachsen-Anhalt,2022-01-22,9836,451.1,9272,425.2
12342,15,Sachsen-Anhalt,2022-01-23,9987,458.0,9477,434.6
12343,15,Sachsen-Anhalt,2022-01-24,10787,494.7,10273,471.1
12344,15,Sachsen-Anhalt,2022-01-25,11679,535.6,10437,478.6
12345,15,Sachsen-Anhalt,2022-01-26,13468,617.6,12493,572.9
12346,15,Sachsen-Anhalt,2022-01-27,15256,699.6,13823,633.9
12347,15,Sachsen-Anhalt,2022-01-28,16766,768.8,15559,713.5
12348,15,Sachsen-Anhalt,2022-01-29,17823,817.3,16420,753.0
12349,15,Sachsen-Anhalt,2022-01-30,18335,840.8,17555,805.0
12350,15,Sachsen-Anhalt,2022-01-31,19359,887.7,18209,835.0
12351,15,Sachsen-Anhalt,2022-02-01,21302,976.8,19060,874.0
12352,15,Sachsen-Anhalt,2022-02-02,22880,1049.2,21243,974.1
12353,15,Sachsen-Anhalt,2022-02-03,24212,1110.3,22125,1014.6
12354,15,Sachsen-Anhalt,2022-02-04,26125,1198.0,24083,1104.4
12355,15,Sachsen-Anhalt,2022-02-05,26545,1217.3,25112,1151.6
12356,15,Sachsen-Anhalt,2022-02-06,27593,1265.3,26211,1202.0
12357,15,Sachsen-Anhalt,2022-02-07,28881,1324.4,26810,1229.4
12358,15,Sachsen-Anhalt,2022-02-08,31293,1435.0,27483,1260.3
12359,15,Sachsen-Anhalt,2022-02-09,33201,1522.5,29660,1360.1
12360,15,Sachsen-Anhalt,2022-02-10,35514,1628.6,32357,1483.8
12361,15,Sachsen-Anhalt,2022-02-11,37559,1722.3,34514,1582.7
12362,15,Sachsen-Anhalt,2022-02-12,38430,1762.3,35743,1639.1
12363,15,Sachsen-Anhalt,2022-02-13,38165,1750.1,35661,1635.3
12364,15,Sachsen-Anhalt,2022-02-14,38288,1755.8,36580,1677.5
12365,15,Sachsen-Anhalt,2022-02-15,37355,1713.0,34263,1571.2
12366,15,Sachsen-Anhalt,2022-02-16,37309,1710.9,34338,1574.6
12367,15,Sachsen-Anhalt,2022-02-17,36368,1667.7,33849,1552.2
12368,15,Sachsen-Anhalt,2022-02-18,35117,1610.4,32774,1502.9
12369,15,Sachsen-Anhalt,2022-02-19,35103,1609.7,33254,1524.9
12370,15,Sachsen-Anhalt,2022-02-20,35164,1612.5,33820,1550.9
12371,15,Sachsen-Anhalt,2022-02-21,35416,1624.1,33271,1525.7
12372,15,Sachsen-Anhalt,2022-02-22,36208,1660.4,32703,1499.7
12373,15,Sachsen-Anhalt,2022-02-23,37709,1729.2,34504,1582.3
12374,15,Sachsen-Anhalt,2022-02-24,39272,1800.9,36081,1654.6
12375,15,Sachsen-Anhalt,2022-02-25,40952,1877.9,39006,1788.7
12376,15,Sachsen-Anhalt,2022-02-26,40761,1869.2,39328,1803.5
12377,15,Sachsen-Anhalt,2022-02-27,41248,1891.5,40158,1841.5
12378,15,Sachsen-Anhalt,2022-02-28,41109,1885.1,39602,1816.0
12379,15,Sachsen-Anhalt,2022-03-01,40481,1856.3,36923,1693.2
12380,15,Sachsen-Anhalt,2022-03-02,39484,1810.6,36602,1678.5
12381,15,Sachsen-Anhalt,2022-03-03,38857,1781.9,36509,1674.2
12382,15,Sachsen-Anhalt,2022-03-04,37770,1732.0,35705,1637.3
12383,15,Sachsen-Anhalt,2022-03-05,38282,1755.5,36324,1665.7
12384,15,Sachsen-Anhalt,2022-03-06,38795,1779.0,37101,1701.3
12385,15,Sachsen-Anhalt,2022-03-07,39817,1825.9,37658,1726.9
12386,15,Sachsen-Anhalt,2022-03-08,40314,1848.7,36734,1684.5
12387,15,Sachsen-Anhalt,2022-03-09,41290,1893.4,37400,1715.1
12388,15,Sachsen-Anhalt,2022-03-10,41842,1918.8,38454,1763.4
12389,15,Sachsen-Anhalt,2022-03-11,42460,1947.1,40136,1840.5
12390,15,Sachsen-Anhalt,2022-03-12,43904,2013.3,40658,1864.5
12391,15,Sachsen-Anhalt,2022-03-13,44048,2019.9,41350,1896.2
12392,15,Sachsen-Anhalt,2022-03-14,44898,2058.9,42539,1950.7
12393,15,Sachsen-Anhalt,2022-03-15,45805,2100.5,41702,1912.3
12394,15,Sachsen-Anhalt,2022-03-16,46536,2134.0,43005,1972.1
12395,15,Sachsen-Anhalt,2022-03-17,47858,2194.6,43494,1994.5
12396,15,Sachsen-Anhalt,2022-03-18,48014,2201.8,44716,2050.5
12397,15,Sachsen-Anhalt,2022-03-19,47266,2167.5,43251,1983.4
12398,15,Sachsen-Anhalt,2022-03-20,47037,2157.0,44810,2054.9
12399,15,Sachsen-Anhalt,2022-03-21,47821,2192.9,43933,2014.6
12400,15,Sachsen-Anhalt,2022-03-22,48902,2242.5,43818,2009.4
12401,15,Sachsen-Anhalt,2022-03-23,49111,2252.1,44227,2028.1
12402,15,Sachsen-Anhalt,2022-03-24,48625,2229.8,43590,1998.9
12403,15,Sachsen-Anhalt,2022-03-25,48601,2228.7,44822,2055.4
12404,15,Sachsen-Anhalt,2022-03-26,47612,2183.4,43571,1998.0
12405,15,Sachsen-Anhalt,2022-03-27,47161,2162.7,43718,2004.8
12406,15,Sachsen-Anhalt,2022-03-28,46374,2126.6,42090,1930.1
12407,15,Sachsen-Anhalt,2022-03-29,44135,2023.9,39824,1826.2
12408,15,Sachsen-Anhalt,2022-03-30,41708,1912.6,37946,1740.1
12409,15,Sachsen-Anhalt,2022-03-31,38790,1778.8,35947,1648.4
12410,15,Sachsen-Anhalt,2022-04-01,36038,1652.6,33283,1526.3
12411,15,Sachsen-Anhalt,2022-04-02,34918,1601.2,32023,1468.5
12412,15,Sachsen-Anhalt,2022-04-03,33994,1558.9,31483,1443.7
12413,15,Sachsen-Anhalt,2022-04-04,31553,1446.9,29527,1354.0
12414,15,Sachsen-Anhalt,2022-04-05,29596,1357.2,27019,1239.0
12415,15,Sachsen-Anhalt,2022-04-06,27562,1263.9,25610,1174.4
12416,15,Sachsen-Anhalt,2022-04-07,25905,1187.9,23958,1098.6
12417,15,Sachsen-Anhalt,2022-04-08,24462,1121.8,23138,1061.0
12418,15,Sachsen-Anhalt,2022-04-09,23481,1076.8,21941,1006.2
12419,15,Sachsen-Anhalt,2022-04-10,23179,1062.9,21358,979.4
12420,15,Sachsen-Anhalt,2022-04-11,23238,1065.6,21513,986.5
12421,15,Sachsen-Anhalt,2022-04-12,21920,1005.2,20323,932.0
12422,15,Sachsen-Anhalt,2022-04-13,21286,976.1,19727,904.6
12423,15,Sachsen-Anhalt,2022-04-14,20896,958.2,19782,907.1
12424,15,Sachsen-Anhalt,2022-04-15,18665,855.9,17636,808.7
12425,15,Sachsen-Anhalt,2022-04-16,17977,824.4,16806,770.7
12426,15,Sachsen-Anhalt,2022-04-17,17270,792.0,15885,728.4
12427,15,Sachsen-Anhalt,2022-04-18,14129,647.9,12588,577.3
12428,15,Sachsen-Anhalt,2022-04-19,14899,683.2,13186,604.7
12429,15,Sachsen-Anhalt,2022-04-20,15497,710.6,13369,613.1
12430,15,Sachsen-Anhalt,2022-04-21,15954,731.6,14672,672.8
12431,15,Sachsen-Anhalt,2022-04-22,17917,821.6,17263,791.6
12432,15,Sachsen-Anhalt,2022-04-23,18040,827.3,17414,798.6
12433,15,Sachsen-Anhalt,2022-04-24,18237,836.3,17200,788.7
12434,15,Sachsen-Anhalt,2022-04-25,20358,933.6,19743,905.4
12435,15,Sachsen-Anhalt,2022-04-26,18790,861.7,18043,827.4
12436,15,Sachsen-Anhalt,2022-04-27,16452,754.4,15913,729.7
12437,15,Sachsen-Anhalt,2022-04-28,14317,656.5,13900,637.4
12438,15,Sachsen-Anhalt,2022-04-29,13295,609.7,12977,595.1
12439,15,Sachsen-Anhalt,2022-04-30,12981,595.3,12578,576.8
12440,15,Sachsen-Anhalt,2022-05-01,12690,581.9,12191,559.0
12441,15,Sachsen-Anhalt,2022-05-02,11900,545.7,11494,527.1
12442,15,Sachsen-Anhalt,2022-05-03,11384,522.0,10626,487.3
12443,15,Sachsen-Anhalt,2022-05-04,10806,495.5,10276,471.2
12444,15,Sachsen-Anhalt,2022-05-05,10375,475.8,9898,453.9
12445,15,Sachsen-Anhalt,2022-05-06,9624,441.3,9345,428.5
12446,15,Sachsen-Anhalt,2022-05-07,9503,435.8,9129,418.6
12447,15,Sachsen-Anhalt,2022-05-08,9403,431.2,8945,410.2
12448,15,Sachsen-Anhalt,2022-05-09,9178,420.9,8819,404.4
12449,15,Sachsen-Anhalt,2022-05-10,8754,401.4,8240,377.9
12450,15,Sachsen-Anhalt,2022-05-11,8180,375.1,7724,354.2
12451,15,Sachsen-Anhalt,2022-05-12,7728,354.4,7423,340.4
12452,15,Sachsen-Anhalt,2022-05-13,7446,341.5,7247,332.3
12453,15,Sachsen-Anhalt,2022-05-14,7219,331.0,6925,317.6
12454,15,Sachsen-Anhalt,2022-05-15,7110,326.0,6717,308.0
12455,15,Sachsen-Anhalt,2022-05-16,6662,305.5,6486,297.4
12456,15,Sachsen-Anhalt,2022-05-17,5954,273.0,5698,261.3
12457,15,Sachsen-Anhalt,2022-05-18,5504,252.4,5234,240.0
12458,15,Sachsen-Anhalt,2022-05-19,5170,237.1,4970,227.9
12459,15,Sachsen-Anhalt,2022-05-20,4853,222.5,4718,216.4
12460,15,Sachsen-Anhalt,2022-05-21,4833,221.6,4623,212.0
12461,15,Sachsen-Anhalt,2022-05-22,4776,219.0,4524,207.5
12462,15,Sachsen-Anhalt,2022-05-23,4330,198.6,4151,190.4
12463,15,Sachsen-Anhalt,2022-05-24,3965,181.8,3861,177.1
12464,15,Sachsen-Anhalt,2022-05-25,3468,159.0,3398,155.8
12465,15,Sachsen-Anhalt,2022-05-26,2701,123.9,2553,117.1
12466,15,Sachsen-Anhalt,2022-05-27,2368,108.6,2258,103.5
12467,15,Sachsen-Anhalt,2022-05-28,2347,107.6,2183,100.1
12468,15,Sachsen-Anhalt,2022-05-29,2358,108.1,2140,98.1
12469,15,Sachsen-Anhalt,2022-05-30,2427,111.3,2217,101.7
12470,15,Sachsen-Anhalt,2022-05-31,2572,117.9,2429,111.4
12471,15,Sachsen-Anhalt,2022-06-01,2622,120.2,2490,114.2
12472,15,Sachsen-Anhalt,2022-06-02,2992,137.2,2882,132.2
12473,15,Sachsen-Anhalt,2022-06-03,3359,154.0,3277,150.3
12474,15,Sachsen-Anhalt,2022-06-04,3368,154.4,3223,147.8
12475,15,Sachsen-Anhalt,2022-06-05,3376,154.8,3170,145.4
12476,15,Sachsen-Anhalt,2022-06-06,2647,121.4,2410,110.5
12477,15,Sachsen-Anhalt,2022-06-07,2670,122.4,-99,-99
12478,15,Sachsen-Anhalt,2022-06-08,3330,152.7,-99,-99
12479,15,Sachsen-Anhalt,2022-06-09,3913,179.4,-99,-99
12480,15,Sachsen-Anhalt,2022-06-10,4194,192.3,-99,-99
12481,16,Thüringen,2020-03-01,0,0.0,-99,-99
12482,16,Thüringen,2020-03-02,1,0.0,-99,-99
12483,16,Thüringen,2020-03-03,1,0.0,-99,-99
12484,16,Thüringen,2020-03-04,1,0.0,-99,-99
12485,16,Thüringen,2020-03-05,1,0.0,-99,-99
12486,16,Thüringen,2020-03-06,1,0.0,-99,-99
12487,16,Thüringen,2020-03-07,2,0.1,-99,-99
12488,16,Thüringen,2020-03-08,2,0.1,-99,-99
12489,16,Thüringen,2020-03-09,1,0.0,-99,-99
12490,16,Thüringen,2020-03-10,10,0.5,-99,-99
12491,16,Thüringen,2020-03-11,11,0.5,-99,-99
